Field,Source,Works
"Economics, Econometrics and Finance",Revista Ruptura,4
"Economics, Econometrics and Finance",ICISEM '13 Proceedings of the 2013 International Conference on Information System and Engineering Management,4
"Economics, Econometrics and Finance",ICCES: International Conference on Computational & Experimental Engineering and Sciences,4
"Economics, Econometrics and Finance",International Journal of Accounting and Business Management,4
"Economics, Econometrics and Finance",The Open Law Journal,4
"Economics, Econometrics and Finance",Northeast Asia Tourism Research,4
"Economics, Econometrics and Finance",West Virginia Medical Journal,4
"Economics, Econometrics and Finance",中国藏学：英文版,4
"Economics, Econometrics and Finance",Journal of Intelligence Studies in Business,4
"Economics, Econometrics and Finance",Inženierzinātņu un augstskolu vēsture,4
"Economics, Econometrics and Finance",中国结合医学杂志：英文版,4
"Economics, Econometrics and Finance",AJS Review The Journal of the Association for Jewish Studies,4
"Economics, Econometrics and Finance",中学英语园地：高三版,4
"Economics, Econometrics and Finance",中学生英语：高中版,4
"Economics, Econometrics and Finance",Kougyou kyouiku/Kōgyō kyōiku,4
"Economics, Econometrics and Finance",مجلة البحوث القانونية والاقتصادية,4
"Economics, Econometrics and Finance",中国服装（北京）,4
"Economics, Econometrics and Finance",Amsterdam eBooks,4
"Economics, Econometrics and Finance",International Journal of Current Pharmaceutical Research,4
"Economics, Econometrics and Finance",Wits Journal of Clinical Medicine,4
"Economics, Econometrics and Finance",International journal of basic science in medicine,4
"Economics, Econometrics and Finance",Astronomy and Astrophysics Supplement Series,4
"Economics, Econometrics and Finance",REVISTA INTERDISCIPLINAR E DO MEIO AMBIENTE (RIMA),4
"Economics, Econometrics and Finance",Cancer Urology,4
"Economics, Econometrics and Finance",Revista Brasileira de Filosofia do Direito,4
"Economics, Econometrics and Finance",Inclusive forum on carbon mitigation approaches working papers.,4
"Economics, Econometrics and Finance","Social Agriculture, Food System, and Environmental Sustainability",4
"Economics, Econometrics and Finance",Journal of Professional Secretaries and Office Administrators,4
"Economics, Econometrics and Finance",Proceeding of International Conference on Social Science and Humanity,4
"Economics, Econometrics and Finance",Baashima,4
"Economics, Econometrics and Finance",Journal of Atmospheric and Oceanic Technology,4
"Economics, Econometrics and Finance",RUDN Journal of Ecology and Life Safety,4
"Economics, Econometrics and Finance",X.media.press,4
"Economics, Econometrics and Finance",Journal of Service Management Research,4
"Economics, Econometrics and Finance",Colección académica de ciencias sociales,4
"Economics, Econometrics and Finance",Early Childhood Research Quarterly,4
"Economics, Econometrics and Finance",Aranzadi Social: Revista Doctrinal,4
"Economics, Econometrics and Finance",Aranzadi Jurisprudencia tributaria,4
"Economics, Econometrics and Finance",Aranzadi civil-mercantil. Revista doctrinal,4
"Economics, Econometrics and Finance",Die Friedens-Warte,4
"Economics, Econometrics and Finance",American Council on Education eBooks,4
"Economics, Econometrics and Finance","id = 644, shortTitle = SMY, editionType = 2, dateBegin = 1924-08-01 00:00:00.0, officeEncoding = Cp1251, officeStatus = 1, loadType = 1, langId = Russian",4
"Economics, Econometrics and Finance","id = 503, shortTitle = EXP, editionType = 2, dateBegin = 1995-08-01 00:00:00.0, officeEncoding = UTF-8, officeStatus = 1, loadType = 1, langId = Russian",4
"Economics, Econometrics and Finance",Journal of International Biotechnology Law,4
"Economics, Econometrics and Finance",中国电子科技(英文版),4
"Economics, Econometrics and Finance",中国生物医学工程学报：英文版,4
"Economics, Econometrics and Finance",中国炼油与石油化工：英文版,4
"Economics, Econometrics and Finance",Transactions and Proceedings of the American Philological Association,4
"Economics, Econometrics and Finance",Annali di ottalmologia e clinica oculistica,4
"Economics, Econometrics and Finance",Cartographic Perspectives,4
"Economics, Econometrics and Finance",Evangelische Verlagsanstalt eBooks,4
"Economics, Econometrics and Finance","European University Institute, Florence eBooks",4
"Economics, Econometrics and Finance",Aqua Farm News,4
"Economics, Econometrics and Finance",Faber eBooks,4
"Economics, Econometrics and Finance",Aprende RH: la revista de los recursos humanos y del e-learning,4
"Economics, Econometrics and Finance",Biotechnology Letters,4
"Economics, Econometrics and Finance",Jurnal Teknik Pertanian Lampung (Journal of Agricultural Engineering),4
"Economics, Econometrics and Finance",Journal of Arab & Muslim Media Research,4
"Economics, Econometrics and Finance",Operators and Matrices,4
"Economics, Econometrics and Finance",中国有色金属学会会刊(英文版),4
"Economics, Econometrics and Finance",Desenvolve Revista de Gestão do Unilasalle,4
"Economics, Econometrics and Finance",中国工程科学：英文版,4
"Economics, Econometrics and Finance",Plant Molecular Biology Reporter,4
"Economics, Econometrics and Finance",Socio-logos,4
"Economics, Econometrics and Finance",JURNAL RISET RUMPUN ILMU PENDIDIKAN,4
"Economics, Econometrics and Finance",Discursos del Sur revista de teoría crítica en Ciencias Sociales,4
"Economics, Econometrics and Finance",Psicología Iberoamericana,4
"Economics, Econometrics and Finance",Tạp chí Y tế Công cộng,4
"Economics, Econometrics and Finance",The Social Policy Journal,4
"Economics, Econometrics and Finance",Academic Quarter | Akademisk kvarter,4
"Economics, Econometrics and Finance",Funds.,4
"Economics, Econometrics and Finance",MAKILA,4
"Economics, Econometrics and Finance",Fajar Bakti eBooks,4
"Economics, Econometrics and Finance",Fairleigh Dickinson University Press eBooks,4
"Economics, Econometrics and Finance",Journal of Agricultural Extension & Community Development,4
"Economics, Econometrics and Finance",Cuadernos de Vivienda y Urbanismo,4
"Economics, Econometrics and Finance",Digital Geography and Society,4
"Economics, Econometrics and Finance",Human Physiology,4
"Economics, Econometrics and Finance",Estudios de métodos. Serie F,4
"Economics, Econometrics and Finance",Geografiska Annaler Series A Physical Geography,4
"Economics, Econometrics and Finance",Anales de física,4
"Economics, Econometrics and Finance",Proceedings of the International Academic Conference on Management and Economics,4
"Economics, Econometrics and Finance",Journal of Reliability and Statistical Studies,4
"Economics, Econometrics and Finance",Aparatura Badawcza i Dydaktyczna,4
"Economics, Econometrics and Finance",Fakultet za menadžment u turizmu i ugostiteljstvu eBooks,4
"Economics, Econometrics and Finance",Prirodoobustrojstvo,4
"Economics, Econometrics and Finance",International Journal for Applied Information Management,4
"Economics, Econometrics and Finance",Asian-European Journal of Mathematics,4
"Economics, Econometrics and Finance",Ospedale Maggiore,4
"Economics, Econometrics and Finance",Regional Anesthesia The Journal of Neural Blockade in Obstetrics Surgery & Pain Control,4
"Economics, Econometrics and Finance",JURNAL SUMBER DAYA AIR,4
"Economics, Econometrics and Finance",Ad Hoc Networks,4
"Economics, Econometrics and Finance","IEEE Annual Meeting of the Fuzzy Information, 2004. Processing NAFIPS '04.",4
"Economics, Econometrics and Finance","Automatika: Journal for Control, Measurement, Electronics, Computing and Communications",4
"Economics, Econometrics and Finance",Idrottsforum.org,4
"Economics, Econometrics and Finance",Экономика в промышленности,4
"Economics, Econometrics and Finance",Eruditio-Educatio,4
"Economics, Econometrics and Finance",Acta gastro-enterologica belgica,4
"Economics, Econometrics and Finance",Engineering Reports,4
"Economics, Econometrics and Finance",Current Drug Discovery Technologies,4
"Economics, Econometrics and Finance",Current Neurology and Neuroscience Reports,4
"Economics, Econometrics and Finance",Genetic Epidemiology,4
"Economics, Econometrics and Finance",Igaku Kyoiku / Medical Education (Japan),4
"Economics, Econometrics and Finance",Language Resources and Evaluation,4
"Economics, Econometrics and Finance",Shanxi Yike Daxue xuebao,4
"Economics, Econometrics and Finance",世界胃肠病学杂志：英文版（电子版）,4
"Economics, Econometrics and Finance",Polski Merkuriusz Lekarski,4
"Economics, Econometrics and Finance",Caring,4
"Economics, Econometrics and Finance","Faculty of Economics & Administration, University of Malaya eBooks",4
"Economics, Econometrics and Finance",Facultad de Ciencias Económicas y Empresariales eBooks,4
"Economics, Econometrics and Finance",Iran University of Science & Technology,4
"Economics, Econometrics and Finance",AURA,4
"Economics, Econometrics and Finance",Энергобезопасность и энергосбережение,4
"Economics, Econometrics and Finance",Journal of Anesthesia & Pain Medicine,4
"Economics, Econometrics and Finance",Michigan medicine,4
"Economics, Econometrics and Finance",Jahrbücher für Geschichte Osteuropas,4
"Economics, Econometrics and Finance",Journal of Chiropractic Humanities,4
"Economics, Econometrics and Finance",IEICE ESS FUNDAMENTALS REVIEW,4
"Economics, Econometrics and Finance",Western Journal of Traditional Chinese Medicine,4
"Economics, Econometrics and Finance","Anuarul Universitatii „Petre Andrei” din Iasi / Year-Book „Petre Andrei” University from Iasi, Fascicula: Asistenta Sociala, Sociologie, Psihologie / Fascicle: Social Work, Sociology, Psychology",4
"Economics, Econometrics and Finance",Anuário Pesquisa e Extensão Unoesc São Miguel do Oeste,4
"Economics, Econometrics and Finance",Revista Mídia e Cotidiano,4
"Economics, Econometrics and Finance",Anuario de Administración y Tecnología para el Diseño,4
"Economics, Econometrics and Finance",Die Urologie,4
"Economics, Econometrics and Finance",Antichistica. Archeologia,4
"Economics, Econometrics and Finance",Archives of Clinical Psychiatry (São Paulo),4
"Economics, Econometrics and Finance",Kabeli i provoda,4
"Economics, Econometrics and Finance",Theoretical Aspects of Rationality and Knowledge,4
"Economics, Econometrics and Finance",The European Symposium on Artificial Neural Networks,4
"Economics, Econometrics and Finance","Systems, Man and Cybernetics",4
"Economics, Econometrics and Finance",Jingdezhen Comprehensive College Journal,4
"Economics, Econometrics and Finance",Report on the Americas,4
"Economics, Econometrics and Finance",Anuario en Relaciones Internacionales del IRI,4
"Economics, Econometrics and Finance",Anuario del Gobierno Local,4
"Economics, Econometrics and Finance",Federal probation,4
"Economics, Econometrics and Finance",Kościół i Prawo,4
"Economics, Econometrics and Finance",Panambí Revista de Investigaciones Artísticas,4
"Economics, Econometrics and Finance",Mare Nostrum,4
"Economics, Econometrics and Finance",Jurnal Bisnis dan Pembangunan,4
"Economics, Econometrics and Finance",Bima Abdi Jurnal Pengabdian Masyarakat,4
"Economics, Econometrics and Finance",World Conference on WWW and Internet,4
"Economics, Econometrics and Finance",Workshop on Internet and Network Economics,4
"Economics, Econometrics and Finance",The Washington post,4
"Economics, Econometrics and Finance",Federation Press eBooks,4
"Economics, Econometrics and Finance",Sudan Medical Monitor,4
"Economics, Econometrics and Finance",Философия и космология,4
"Economics, Econometrics and Finance",Ученые записки Казанской государственной академии ветеринарной медицины им. Н. Э. Баумана,4
"Economics, Econometrics and Finance","Ученые записки Забайкальского государственного университета. Серия: Физика, математика, техника, технология",4
